step,loss,grad_norm,learning_rate,rewards/answer_accuracy_reward,rewards/answer_format_reward,reward,reward_std,completion_length,kl,epoch,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
886,0.0124,1.3314754962921143,1e-06,0.625,0.875,1.5,0.40824830532073975,48.75,0.31005859375,2.07,,,,
887,0.0005,0.3499143123626709,1e-06,0.375,0.9375,1.3125,0.5193375647068024,43.1875,0.0136566162109375,2.07,,,,
888,0.0012,0.2061612606048584,1e-06,0.0625,1.0,1.0625,0.125,28.5,0.02996826171875,2.07,,,,
889,0.002,0.3876825273036957,1e-06,0.1875,1.0,1.1875,0.26933756470680237,56.1875,0.0509033203125,2.08,,,,
890,0.0015,0.6319639682769775,1e-06,0.625,0.9375,1.5625,0.26933756470680237,46.0625,0.03680419921875,2.08,,,,
891,0.0041,0.5178001523017883,1e-06,0.5625,0.9375,1.5,0.39433756470680237,48.75,0.10235595703125,2.08,,,,
892,0.0012,0.39354729652404785,1e-06,0.3125,0.875,1.1875,0.48935678601264954,43.9375,0.029876708984375,2.08,,,,
893,0.0018,0.26393818855285645,1e-06,0.3125,1.0,1.3125,0.125,21.25,0.0438232421875,2.09,,,,
894,0.0013,0.2825554311275482,1e-06,0.1875,0.9375,1.125,0.39433756470680237,61.0625,0.031280517578125,2.09,,,,
895,0.0013,0.19882506132125854,1e-06,0.125,1.0,1.125,0.14433756470680237,12.25,0.03173828125,2.09,,,,
896,0.0392,5.552333354949951,1e-06,0.0625,0.75,0.8125,0.3836943507194519,58.25,0.980712890625,2.09,,,,
897,0.0023,0.014279602095484734,1e-06,0.25,1.0,1.25,0.0,16.0625,0.0567626953125,2.1,,,,
898,0.0012,0.31235450506210327,1e-06,0.0625,1.0,1.0625,0.125,25.9375,0.0303955078125,2.1,,,,
899,0.0076,0.6565842032432556,1e-06,0.25,0.8125,1.0625,0.5580126941204071,75.9375,0.18975830078125,2.1,,,,
900,0.0402,5.737865924835205,1e-06,0.0625,0.8125,0.875,0.25,60.625,1.0028076171875,2.1,,,,
901,0.0018,0.28801628947257996,1e-06,0.3125,0.875,1.1875,0.3291241526603699,62.875,0.04388427734375,2.11,,,,
902,0.0008,0.26893144845962524,1e-06,0.1875,1.0,1.1875,0.26933756470680237,29.625,0.0194091796875,2.11,,,,
903,0.0004,0.3412731885910034,1e-06,0.25,1.0,1.25,0.39433756470680237,31.875,0.009918212890625,2.11,,,,
904,0.0009,0.15842942893505096,1e-06,0.5,0.875,1.375,0.25,78.0,0.021728515625,2.11,,,,
905,0.0009,0.37209343910217285,1e-06,0.5,1.0,1.5,0.25,20.5,0.02239990234375,2.11,,,,
906,0.0026,0.7311879992485046,1e-06,0.25,0.875,1.125,0.4330126941204071,12.75,0.06402587890625,2.12,,,,
907,0.0083,0.9331828951835632,1e-06,0.0625,0.75,0.8125,0.375,56.875,0.208984375,2.12,,,,
908,0.0007,0.30321842432022095,1e-06,0.5,0.9375,1.4375,0.41367512941360474,68.375,0.016265869140625,2.12,,,,
909,0.0011,0.31297463178634644,1e-06,0.1875,0.8125,1.0,0.39433756470680237,88.0,0.02642822265625,2.12,,,,
910,0.0009,0.36030876636505127,1e-06,0.625,1.0,1.625,0.25,12.125,0.02197265625,2.13,,,,
911,0.0002,0.008003936149179935,1e-06,0.0,1.0,1.0,0.0,14.875,0.0058746337890625,2.13,,,,
912,0.002,0.35853657126426697,1e-06,0.125,1.0,1.125,0.14433756470680237,17.4375,0.0489501953125,2.13,,,,
913,0.001,0.30178016424179077,1e-06,0.25,1.0,1.25,0.25,29.125,0.0259246826171875,2.13,,,,
914,0.0014,0.5705882906913757,1e-06,0.125,0.875,1.0,0.39433756470680237,43.125,0.03424072265625,2.14,,,,
915,0.0004,0.3371126353740692,1e-06,0.5625,1.0,1.5625,0.375,17.4375,0.00994873046875,2.14,,,,
916,0.0022,0.34053587913513184,1e-06,0.25,0.875,1.125,0.5,62.6875,0.0557861328125,2.14,,,,
917,0.0011,0.2613928020000458,1e-06,0.25,1.0,1.25,0.25,11.4375,0.02862548828125,2.14,,,,
918,0.0012,0.22309580445289612,1e-06,0.125,1.0,1.125,0.14433756470680237,29.1875,0.0306396484375,2.14,,,,
919,0.0006,0.4929437041282654,1e-06,0.625,1.0,1.625,0.25,11.8125,0.01531982421875,2.15,,,,
920,0.0022,1.3718467950820923,1e-06,0.25,0.9375,1.1875,0.125,32.25,0.053985595703125,2.15,,,,
921,0.0003,0.4832645654678345,1e-06,0.3125,0.9375,1.25,0.39433756470680237,42.3125,0.0084381103515625,2.15,,,,
922,0.0012,0.4030495584011078,1e-06,0.4375,1.0,1.4375,0.41367512941360474,15.6875,0.0308837890625,2.15,,,,
923,0.0133,0.35275906324386597,1e-06,0.25,0.875,1.125,0.4330126941204071,14.3125,0.331298828125,2.16,,,,
924,0.0038,0.6696567535400391,1e-06,0.125,0.625,0.75,0.36435678601264954,117.25,0.09423828125,2.16,,,,
925,0.0023,1.038366675376892,1e-06,0.1875,0.9375,1.125,0.36435678601264954,12.25,0.0572509765625,2.16,,,,
926,0.0021,0.6432615518569946,1e-06,0.1875,1.0,1.1875,0.375,19.0625,0.0521240234375,2.16,,,,
927,0.0023,0.2329111546278,1e-06,0.375,1.0,1.375,0.14433756470680237,14.5,0.05810546875,2.17,,,,
928,0.0008,0.3892296850681305,1e-06,0.3125,0.9375,1.25,0.4541241526603699,30.0625,0.0206146240234375,2.17,,,,
929,0.0016,0.2854551076889038,1e-06,0.0,0.875,0.875,0.25,62.4375,0.0408935546875,2.17,,,,
930,0.0006,0.31248101592063904,1e-06,0.1875,1.0,1.1875,0.26933756470680237,13.0625,0.01434326171875,2.17,,,,
931,0.0022,1.3965301513671875,1e-06,0.375,0.8125,1.1875,0.375,18.8125,0.0546875,2.18,,,,
932,0.0049,0.5759693384170532,1e-06,0.25,0.875,1.125,0.5684809386730194,38.75,0.12176513671875,2.18,,,,
933,0.0007,0.35926544666290283,1e-06,0.0625,0.8125,0.875,0.39433756470680237,128.75,0.01763916015625,2.18,,,,
934,0.0009,0.020322220399975777,1e-06,0.25,1.0,1.25,0.0,27.0,0.023651123046875,2.18,,,,
935,0.002,0.07705596089363098,1e-06,0.0,1.0,1.0,0.0,21.0,0.0496826171875,2.18,,,,
936,0.0009,0.3992617130279541,1e-06,0.375,0.75,1.125,0.39433756470680237,22.125,0.022979736328125,2.19,,,,
937,0.0015,0.24588999152183533,1e-06,0.0,0.75,0.75,0.0,16.6875,0.038417816162109375,2.19,,,,
938,0.0003,0.4093403220176697,1e-06,0.5,1.0,1.5,0.39433756470680237,11.0,0.007080078125,2.19,,,,
939,0.0046,0.4511532187461853,1e-06,0.1875,0.875,1.0625,0.26933756470680237,43.625,0.11572265625,2.19,,,,
940,0.0013,0.22352883219718933,1e-06,0.3125,0.875,1.1875,0.5193375647068024,78.75,0.03350830078125,2.2,,,,
941,0.0086,0.7795178890228271,1e-06,0.125,0.9375,1.0625,0.26933756470680237,21.125,0.21490478515625,2.2,,,,
942,0.0004,0.30337613821029663,1e-06,0.1875,0.875,1.0625,0.5332483053207397,32.0625,0.0105743408203125,2.2,,,,
943,0.0007,0.32416006922721863,1e-06,0.4375,0.875,1.3125,0.26933756470680237,14.125,0.01638031005859375,2.2,,,,
944,0.0038,0.6617617011070251,1e-06,0.375,0.875,1.25,0.28867512941360474,40.75,0.09375,2.21,,,,
945,0.0009,0.6334890127182007,1e-06,0.375,1.0,1.375,0.5386751294136047,22.5,0.02227783203125,2.21,,,,
946,0.0008,0.2593027949333191,1e-06,0.3125,1.0,1.3125,0.125,10.9375,0.01983642578125,2.21,,,,
947,0.0014,0.1655367761850357,1e-06,0.0625,1.0,1.0625,0.125,14.6875,0.03466796875,2.21,,,,
948,0.0032,0.45307400822639465,1e-06,0.4375,0.9375,1.375,0.39433756470680237,45.9375,0.07958984375,2.21,,,,
949,0.0027,0.8277623653411865,1e-06,0.125,0.875,1.0,0.36435678601264954,57.6875,0.0665283203125,2.22,,,,
950,0.0059,0.8010838031768799,1e-06,0.25,0.9375,1.1875,0.125,26.3125,0.14666748046875,2.22,,,,
951,0.019,0.9831843376159668,1e-06,0.375,0.9375,1.3125,0.47346171736717224,20.1875,0.474853515625,2.22,,,,
952,0.0084,0.7207321524620056,1e-06,0.625,0.875,1.5,0.36435678601264954,12.75,0.210205078125,2.22,,,,
953,0.0016,0.44236698746681213,1e-06,0.5,0.9375,1.4375,0.5791241526603699,12.0625,0.03997802734375,2.23,,,,
954,0.0069,1.1921000480651855,1e-06,0.1875,0.75,0.9375,0.375,19.0625,0.172607421875,2.23,,,,
955,0.0031,0.48586925864219666,1e-06,0.125,0.875,1.0,0.5,16.8125,0.07818603515625,2.23,,,,
956,0.0015,0.6118456125259399,1e-06,0.5,0.9375,1.4375,0.6336943507194519,43.6875,0.0379638671875,2.23,,,,
957,0.0009,0.422336608171463,1e-06,0.375,0.75,1.125,0.25,19.0,0.021514892578125,2.24,,,,
958,0.0009,0.5390159487724304,1e-06,0.375,1.0,1.375,0.25,14.5625,0.02349853515625,2.24,,,,
959,0.0012,0.42483755946159363,1e-06,0.0625,0.9375,1.0,0.25,38.1875,0.02978515625,2.24,,,,
960,0.0013,0.22479817271232605,1e-06,0.125,0.875,1.0,0.25,48.125,0.03363037109375,2.24,,,,
961,0.011,0.7697225213050842,1e-06,0.4375,0.875,1.3125,0.47346171736717224,44.8125,0.275390625,2.25,,,,
962,0.0051,0.791732132434845,1e-06,0.1875,0.9375,1.125,0.25,15.3125,0.12765884399414062,2.25,,,,
963,0.0011,0.4387466609477997,1e-06,0.625,0.9375,1.5625,0.3291241526603699,86.0,0.0263671875,2.25,,,,
964,0.0251,1.4777412414550781,1e-06,0.0625,0.875,0.9375,0.375,11.375,0.6231689453125,2.25,,,,
965,0.0043,0.61977219581604,1e-06,0.3125,0.875,1.1875,0.41367512941360474,33.875,0.108001708984375,2.25,,,,
966,0.0043,0.4812488853931427,1e-06,0.0625,1.0,1.0625,0.125,32.875,0.106689453125,2.26,,,,
967,0.0012,0.43784087896347046,1e-06,0.1875,0.9375,1.125,0.25,12.5,0.02874755859375,2.26,,,,
968,0.0004,0.4269489347934723,1e-06,0.4375,0.9375,1.375,0.6443375647068024,54.8125,0.0103302001953125,2.26,,,,
969,0.0046,0.8996307253837585,1e-06,0.25,0.875,1.125,0.5086943507194519,26.4375,0.1141357421875,2.26,,,,
970,0.0014,0.4926609694957733,1e-06,0.25,0.875,1.125,0.4330126941204071,20.75,0.03399658203125,2.27,,,,
971,0.0019,0.9233390688896179,1e-06,0.3125,0.8125,1.125,0.39433756470680237,51.625,0.0467529296875,2.27,,,,
972,0.0061,0.41293779015541077,1e-06,0.1875,0.6875,0.875,0.34846171736717224,15.125,0.15185546875,2.27,,,,
973,0.0038,0.8595921993255615,1e-06,0.0625,0.9375,1.0,0.25,12.5,0.09521484375,2.27,,,,
974,0.0215,1.8734910488128662,1e-06,0.375,0.9375,1.3125,0.5193375647068024,11.0625,0.53564453125,2.28,,,,
975,0.0014,0.3260093927383423,1e-06,0.25,1.0,1.25,0.25,11.75,0.033935546875,2.28,,,,
976,0.0039,0.5038278698921204,1e-06,0.25,1.0,1.25,0.25,11.4375,0.0968017578125,2.28,,,,
977,0.0021,0.6934906244277954,1e-06,0.0625,0.625,0.6875,0.375,60.875,0.0531005859375,2.28,,,,
978,0.003,0.34481319785118103,1e-06,0.375,0.6875,1.0625,0.26933756470680237,26.0625,0.07470703125,2.29,,,,
979,0.0043,0.19617728888988495,1e-06,0.0625,0.9375,1.0,0.20412415266036987,19.375,0.108001708984375,2.29,,,,
980,0.0017,0.5873125791549683,1e-06,0.5,0.9375,1.4375,0.6177992820739746,38.8125,0.04266357421875,2.29,,,,
981,0.0027,1.9069743156433105,1e-06,0.625,0.875,1.5,0.5,42.0625,0.06842041015625,2.29,,,,
982,0.0014,0.4854629635810852,1e-06,0.25,1.0,1.25,0.25,10.9375,0.03415679931640625,2.29,,,,
983,0.0077,0.5778775215148926,1e-06,0.5625,0.8125,1.375,0.7427992820739746,18.125,0.193115234375,2.3,,,,
984,0.0016,0.09030493348836899,1e-06,0.25,1.0,1.25,0.0,13.3125,0.039794921875,2.3,,,,
985,0.0024,0.48338764905929565,1e-06,0.0,0.9375,0.9375,0.125,13.125,0.05950927734375,2.3,,,,
986,0.0014,0.5582793354988098,1e-06,0.3125,0.9375,1.25,0.25,12.0,0.03560638427734375,2.3,,,,
987,0.001,0.26577845215797424,1e-06,0.3125,1.0,1.3125,0.125,11.5,0.0245819091796875,2.31,,,,
988,0.001,0.6944352388381958,1e-06,0.625,1.0,1.625,0.5386751294136047,11.0,0.02435302734375,2.31,,,,
989,0.0003,0.41734009981155396,1e-06,0.1875,1.0,1.1875,0.26933756470680237,14.5,0.007598876953125,2.31,,,,
990,0.0017,0.40875473618507385,1e-06,0.5,1.0,1.5,0.25,10.9375,0.0433349609375,2.31,,,,
991,0.0072,0.5436384081840515,1e-06,0.25,0.9375,1.1875,0.125,23.6875,0.180908203125,2.32,,,,
992,0.0167,1.2502156496047974,1e-06,0.4375,0.875,1.3125,0.375,20.5,0.41650390625,2.32,,,,
993,0.0014,0.11850430071353912,1e-06,0.0,0.9375,0.9375,0.125,46.6875,0.0360107421875,2.32,,,,
994,0.052,5.23928165435791,1e-06,0.25,0.9375,1.1875,0.3836943507194519,16.4375,1.29119873046875,2.32,,,,
995,0.0015,0.40748733282089233,1e-06,0.5625,0.9375,1.5,0.25,24.75,0.03741455078125,2.32,,,,
996,0.0021,0.5130442380905151,1e-06,0.5625,1.0,1.5625,0.5193375647068024,39.4375,0.053466796875,2.33,,,,
997,0.0263,1.538720726966858,1e-06,0.5,0.875,1.375,0.4541241526603699,49.0625,0.6591796875,2.33,,,,
998,0.001,0.39321157336235046,1e-06,0.125,0.75,0.875,0.25,17.6875,0.0260009765625,2.33,,,,
999,0.0103,0.5135974287986755,1e-06,0.1875,0.9375,1.125,0.4541241526603699,19.6875,0.2586669921875,2.33,,,,
1000,0.0149,1.3414442539215088,1e-06,0.125,0.6875,0.8125,0.5332483053207397,81.5625,0.37109375,2.34,,,,
1001,0.0011,0.5039441585540771,1e-06,0.5625,1.0,1.5625,0.5580126941204071,12.0,0.028076171875,2.34,,,,
1002,0.004,0.5579853057861328,1e-06,0.3125,0.9375,1.25,0.5,15.3125,0.099853515625,2.34,,,,
1003,0.0008,0.3540383577346802,1e-06,0.25,0.9375,1.1875,0.3836943507194519,44.8125,0.0205078125,2.34,,,,
1004,0.004,0.9701665639877319,1e-06,0.3125,0.875,1.1875,0.26933756470680237,13.875,0.09893798828125,2.35,,,,
1005,0.0041,1.07279634475708,1e-06,0.125,1.0,1.125,0.25,13.9375,0.1016845703125,2.35,,,,
1006,0.0047,0.6262698173522949,1e-06,0.1875,0.875,1.0625,0.375,18.5625,0.11614990234375,2.35,,,,
1007,0.002,0.3820072114467621,1e-06,0.4375,0.75,1.1875,0.48935678601264954,87.3125,0.0510406494140625,2.35,,,,
1008,0.001,0.18097896873950958,1e-06,0.0,0.875,0.875,0.25,88.125,0.0245361328125,2.36,,,,
1009,0.0007,0.3382527530193329,1e-06,0.4375,0.875,1.3125,0.625,86.75,0.01861572265625,2.36,,,,
1010,0.0012,0.41293299198150635,1e-06,0.4375,1.0,1.4375,0.5193375647068024,35.5625,0.03021240234375,2.36,,,,
1011,0.0012,0.3996652066707611,1e-06,0.25,1.0,1.25,0.28867512941360474,14.0,0.0306396484375,2.36,,,,
1012,0.0082,0.5082527995109558,1e-06,0.1875,0.8125,1.0,0.5,45.6875,0.20556640625,2.36,,,,
1013,0.0548,7.827009677886963,1e-06,0.3125,0.9375,1.25,0.5386751294136047,10.9375,1.367502212524414,2.37,,,,
1014,0.0006,0.08787252008914948,1e-06,0.25,0.9375,1.1875,0.125,52.25,0.015533447265625,2.37,,,,
1015,0.0147,1.0002838373184204,1e-06,0.0625,0.875,0.9375,0.375,73.25,0.3671875,2.37,,,,
1016,0.0008,0.43863216042518616,1e-06,0.375,1.0,1.375,0.14433756470680237,11.0,0.02069091796875,2.37,,,,
1017,0.0027,0.4109465777873993,1e-06,0.125,1.0,1.125,0.14433756470680237,11.6875,0.066650390625,2.38,,,,
1018,0.0011,0.41385939717292786,1e-06,0.125,0.9375,1.0625,0.26933756470680237,25.25,0.0274658203125,2.38,,,,
1019,0.0015,0.4216993749141693,1e-06,0.0,0.875,0.875,0.14433756470680237,20.625,0.036510467529296875,2.38,,,,
1020,0.0221,2.318420171737671,1e-06,0.25,0.8125,1.0625,0.6934809386730194,48.6875,0.552734375,2.38,,,,
1021,0.0072,0.7432081699371338,1e-06,0.0625,0.75,0.8125,0.375,14.125,0.18115234375,2.39,,,,
1022,0.0008,0.3864028751850128,1e-06,0.4375,1.0,1.4375,0.375,28.0625,0.02032470703125,2.39,,,,
1023,0.0066,1.0148354768753052,1e-06,0.375,0.875,1.25,0.6143567860126495,51.8125,0.1644287109375,2.39,,,,
1024,0.0005,0.1963447630405426,1e-06,0.1875,1.0,1.1875,0.125,11.0,0.01171875,2.39,,,,
1025,0.0022,0.5609744787216187,1e-06,0.25,0.875,1.125,0.39433756470680237,47.625,0.0538330078125,2.39,,,,
1026,0.005,0.5101132392883301,1e-06,0.125,0.625,0.75,0.36435678601264954,48.25,0.125732421875,2.4,,,,
1027,0.0023,0.6293603777885437,1e-06,0.25,1.0,1.25,0.39433756470680237,19.0,0.05810546875,2.4,,,,
1028,0.004,0.34583091735839844,1e-06,0.375,1.0,1.375,0.14433756470680237,22.5,0.099853515625,2.4,,,,
1029,0.0015,0.4605821669101715,1e-06,0.125,0.9375,1.0625,0.375,12.6875,0.036773681640625,2.4,,,,
1030,0.001,0.3101464509963989,1e-06,0.3125,1.0,1.3125,0.125,30.6875,0.02378082275390625,2.41,,,,
1031,0.0047,0.19284389913082123,1e-06,0.125,0.75,0.875,0.36435678601264954,57.5625,0.11669921875,2.41,,,,
1032,0.0011,0.2350708246231079,1e-06,0.125,0.9375,1.0625,0.26933756470680237,30.9375,0.02850341796875,2.41,,,,
1033,0.001,3.622422218322754,1e-06,0.125,0.5,0.625,0.25,20.625,0.025054931640625,2.41,,,,
1034,0.0012,0.10999275743961334,1e-06,0.25,1.0,1.25,0.0,14.9375,0.0306396484375,2.42,,,,
1035,0.0018,0.7888346910476685,1e-06,0.375,0.9375,1.3125,0.23935678601264954,16.1875,0.0439453125,2.42,,,,
1036,0.0065,0.31099438667297363,1e-06,0.0,0.9375,0.9375,0.125,13.1875,0.16265869140625,2.42,,,,
1037,0.0009,0.44329068064689636,1e-06,0.375,0.9375,1.3125,0.375,25.625,0.02166748046875,2.42,,,,
1038,0.0173,2.365800619125366,1e-06,0.25,0.9375,1.1875,0.375,12.5,0.435546875,2.43,,,,
1039,0.0035,0.45927950739860535,1e-06,0.125,0.8125,0.9375,0.26933756470680237,18.4375,0.0880126953125,2.43,,,,
1040,0.0028,0.35773566365242004,1e-06,0.25,0.9375,1.1875,0.375,22.25,0.07080078125,2.43,,,,
1041,0.0007,0.6382126212120056,1e-06,0.375,1.0,1.375,0.39433756470680237,13.875,0.016265869140625,2.43,,,,
1042,0.0001,0.2996481955051422,1e-06,0.25,1.0,1.25,0.25,19.3125,0.002254486083984375,2.43,,,,
1043,0.0016,0.2641392648220062,1e-06,0.25,0.9375,1.1875,0.125,14.625,0.0389404296875,2.44,,,,
1044,0.0037,0.30912524461746216,1e-06,0.0625,0.875,0.9375,0.23935678601264954,44.0,0.0909271240234375,2.44,,,,
1045,0.0006,0.44636961817741394,1e-06,0.5625,0.9375,1.5,0.5,42.25,0.0142364501953125,2.44,,,,
1046,0.0029,0.4856356382369995,1e-06,0.25,0.875,1.125,0.5386751294136047,50.9375,0.0716552734375,2.44,,,,
1047,0.0017,0.6233956217765808,1e-06,0.25,1.0,1.25,0.39433756470680237,15.1875,0.043182373046875,2.45,,,,
1048,0.0032,0.8824145197868347,1e-06,0.0625,0.6875,0.75,0.5386751294136047,63.3125,0.08087158203125,2.45,,,,
1049,0.0009,0.27202075719833374,1e-06,0.3125,1.0,1.3125,0.26933756470680237,15.3125,0.021942138671875,2.45,,,,
1050,0.0026,0.6587001085281372,1e-06,0.25,0.6875,0.9375,0.5193375647068024,96.0,0.06536865234375,2.45,,,,
1051,0.0004,0.464158296585083,1e-06,0.5625,0.9375,1.5,0.5,48.75,0.0103759765625,2.46,,,,
1052,0.0047,0.4960213899612427,1e-06,0.1875,0.8125,1.0,0.39433756470680237,21.375,0.1171875,2.46,,,,
1053,0.0018,0.4081414043903351,1e-06,0.5625,0.875,1.4375,0.5580126941204071,45.5625,0.044921875,2.46,,,,
1054,0.0787,11.848489761352539,1e-06,0.375,0.9375,1.3125,0.26933756470680237,30.25,1.968353271484375,2.46,,,,
1055,0.0017,0.3638609051704407,1e-06,0.375,1.0,1.375,0.25,36.0625,0.04248046875,2.46,,,,
1056,0.0017,0.05035349354147911,1e-06,0.0,1.0,1.0,0.0,11.0,0.042236328125,2.47,,,,
1057,0.0046,0.26872119307518005,1e-06,0.1875,0.9375,1.125,0.36435678601264954,20.0,0.1142578125,2.47,,,,
1058,0.0037,0.6125745177268982,1e-06,0.0,0.875,0.875,0.14433756470680237,16.625,0.09375,2.47,,,,
1059,0.0006,0.4489923119544983,1e-06,0.5,0.875,1.375,0.39433756470680237,45.1875,0.015777587890625,2.47,,,,
1060,0.0534,8.75395679473877,1e-06,0.375,0.9375,1.3125,0.26933756470680237,12.0,1.3359375,2.48,,,,
1061,0.0095,0.9335421323776245,1e-06,0.5,0.8125,1.3125,0.5580126941204071,17.3125,0.238037109375,2.48,,,,
1062,0.0019,0.6712488532066345,1e-06,0.3125,1.0,1.3125,0.375,14.9375,0.048583984375,2.48,,,,
1063,0.0014,0.3456372916698456,1e-06,0.3125,0.9375,1.25,0.25,49.375,0.03387451171875,2.48,,,,
1064,0.0073,2.140078067779541,1e-06,0.4375,0.75,1.1875,0.48935678601264954,17.0,0.1806640625,2.49,,,,
1065,0.0122,1.3351691961288452,1e-06,0.0,0.5625,0.5625,0.26933756470680237,21.0,0.30615234375,2.49,,,,
1066,0.0015,0.15824101865291595,1e-06,0.1875,1.0,1.1875,0.125,11.8125,0.03704833984375,2.49,,,,
1067,0.0009,0.05270203948020935,1e-06,0.25,1.0,1.25,0.0,16.25,0.02362060546875,2.49,,,,
1068,0.006,0.37189316749572754,1e-06,0.625,0.875,1.5,0.36435678601264954,14.625,0.14892578125,2.5,,,,
1069,0.007,0.7432658672332764,1e-06,0.0625,1.0,1.0625,0.125,33.0625,0.17645263671875,2.5,,,,
1070,0.016,0.6343026161193848,1e-06,0.25,0.875,1.125,0.4541241526603699,43.125,0.3984375,2.5,,,,
1071,0.0027,0.6870006322860718,1e-06,0.25,1.0,1.25,0.5,23.4375,0.06689453125,2.5,,,,
1072,0.014,0.7485470771789551,1e-06,0.125,0.875,1.0,0.36435678601264954,26.0,0.349609375,2.5,,,,
1073,0.0011,0.5272574424743652,1e-06,0.375,0.875,1.25,0.36435678601264954,76.1875,0.028076171875,2.51,,,,
1074,0.0008,0.35257989168167114,1e-06,0.5625,1.0,1.5625,0.26933756470680237,18.75,0.021087646484375,2.51,,,,
1075,0.0033,0.6288425326347351,1e-06,0.375,0.9375,1.3125,0.5193375647068024,12.5625,0.083740234375,2.51,,,,
1076,0.0013,0.3618711233139038,1e-06,0.5,1.0,1.5,0.39433756470680237,11.625,0.03271484375,2.51,,,,
1077,0.0071,0.5506364703178406,1e-06,0.25,0.75,1.0,0.25,16.25,0.17784500122070312,2.52,,,,
1078,0.0038,0.5716026425361633,1e-06,0.1875,0.9375,1.125,0.39433756470680237,30.125,0.09466552734375,2.52,,,,
1079,0.0025,0.4592975974082947,1e-06,0.5625,1.0,1.5625,0.26933756470680237,57.875,0.0625,2.52,,,,
1080,0.0008,0.0033170832321047783,1e-06,0.25,1.0,1.25,0.0,10.9375,0.02056884765625,2.52,,,,
1081,0.001,0.5815539360046387,1e-06,0.3125,1.0,1.3125,0.41367512941360474,18.375,0.025848388671875,2.53,,,,
1082,0.0025,1.6247516870498657,1e-06,0.0,0.75,0.75,0.25,21.125,0.0635986328125,2.53,,,,
1083,0.0002,0.48352548480033875,1e-06,0.375,1.0,1.375,0.5386751294136047,11.0625,0.0059661865234375,2.53,,,,
1084,0.0033,0.5474050045013428,1e-06,0.1875,0.9375,1.125,0.39433756470680237,14.125,0.08136749267578125,2.53,,,,
1085,0.0021,0.32762593030929565,1e-06,0.375,1.0,1.375,0.25,19.375,0.052490234375,2.54,,,,
1086,0.0046,0.9179865121841431,1e-06,0.5625,0.875,1.4375,0.41367512941360474,27.9375,0.115234375,2.54,,,,
1087,0.0019,0.9310216903686523,1e-06,0.1875,0.8125,1.0,0.39433756470680237,79.3125,0.04718017578125,2.54,,,,
1088,0.0008,0.34062811732292175,1e-06,0.0625,1.0,1.0625,0.125,16.875,0.01959228515625,2.54,,,,
1089,0.0011,0.6561505794525146,1e-06,0.4375,0.9375,1.375,0.34846171736717224,49.9375,0.02814483642578125,2.54,,,,
1090,0.0048,0.5640000104904175,1e-06,0.0625,0.875,0.9375,0.26933756470680237,45.875,0.11962890625,2.55,,,,
1091,0.0057,0.5789734125137329,1e-06,0.1875,0.8125,1.0,0.39433756470680237,13.875,0.1429443359375,2.55,,,,
1092,0.0016,0.42181724309921265,1e-06,0.375,0.875,1.25,0.36435678601264954,46.3125,0.040283203125,2.55,,,,
1093,0.0009,0.24348270893096924,1e-06,0.3125,1.0,1.3125,0.375,35.75,0.0220184326171875,2.55,,,,
1094,0.0089,0.6882776021957397,1e-06,0.4375,0.9375,1.375,0.5386751294136047,12.125,0.221771240234375,2.56,,,,
1095,0.0039,0.5027858018875122,1e-06,0.25,0.875,1.125,0.5086943507194519,47.0,0.098663330078125,2.56,,,,
1096,0.0004,0.33410027623176575,1e-06,0.4375,0.9375,1.375,0.39433756470680237,46.5,0.0108642578125,2.56,,,,
1097,0.0031,0.21619078516960144,1e-06,0.0625,1.0,1.0625,0.125,11.375,0.07696533203125,2.56,,,,
1098,0.0031,0.6493045091629028,1e-06,0.3125,0.8125,1.125,0.7726050913333893,44.5,0.077728271484375,2.57,,,,
1099,0.032,6.032227516174316,1e-06,0.0625,0.8125,0.875,0.39433756470680237,98.125,0.7978515625,2.57,,,,
1100,0.0227,2.1346867084503174,1e-06,0.4375,0.9375,1.375,0.5,19.375,0.570068359375,2.57,,,,
1101,0.0016,1.087640643119812,1e-06,0.1875,0.9375,1.125,0.25,29.8125,0.039306640625,2.57,,,,
1102,0.0017,0.4864582419395447,1e-06,0.1875,0.9375,1.125,0.25,16.75,0.0426025390625,2.57,,,,
1103,0.0173,2.339095115661621,1e-06,0.375,0.9375,1.3125,0.6177992820739746,14.9375,0.4307861328125,2.58,,,,
1104,0.0003,0.43368902802467346,1e-06,0.5,1.0,1.5,0.39433756470680237,11.875,0.0075225830078125,2.58,,,,
1105,0.0157,1.7022117376327515,1e-06,0.4375,0.875,1.3125,0.26933756470680237,44.5,0.3929443359375,2.58,,,,
1106,0.0012,0.45376309752464294,1e-06,0.375,0.8125,1.1875,0.6934809386730194,48.625,0.028839111328125,2.58,,,,
1107,0.001,0.2560074031352997,1e-06,0.6875,0.875,1.5625,0.26933756470680237,47.9375,0.0244140625,2.59,,,,
1108,0.0023,0.7698220610618591,1e-06,0.4375,0.9375,1.375,0.25,13.75,0.0584716796875,2.59,,,,
1109,0.0009,0.4073342978954315,1e-06,0.25,0.9375,1.1875,0.5193375647068024,37.4375,0.02276611328125,2.59,,,,
1110,0.0006,0.6428755521774292,1e-06,0.1875,0.875,1.0625,0.26933756470680237,23.25,0.015472412109375,2.59,,,,
